"","city","period","tas_mean","trend","season_12","remainder","season_adjust"
"31","Berlin",1852-07-01,2.3097807159347,-0.441706446452677,0.909584887233626,1.84190227515375,1.40019582870108
"32","Berlin",1852-08-01,0.886627850542066,-0.438818869536967,0.703222399922817,0.622224320156216,0.183405450619249
"33","Berlin",1852-09-01,0.134060727540163,-0.435931292621256,0.00652494006681751,0.563467080094602,0.127535787473345
"34","Berlin",1852-10-01,-1.47141973666003,-0.433043715705546,0.426405625713544,-1.46478164666803,-1.89782536237357
"35","Berlin",1852-11-01,1.96673782005565,-0.430156138789835,-0.821472316065137,3.21836627491062,2.78821013612079
"36","Berlin",1852-12-01,3.52504172142126,-0.427268561874125,-0.0415910465014574,3.99390132979684,3.56663276792272
"37","Berlin",1853-01-01,2.30980243689077,-0.424380984958415,0.450234003044915,2.28394941880427,1.85956843384586
"38","Berlin",1853-02-01,-2.66112409042922,-0.421493408042704,-0.498948015472527,-1.74068266691399,-2.16217607495669
"39","Berlin",1853-03-01,-5.64317996436659,-0.418605831126994,-1.55965885216177,-3.66491528107782,-4.08352111220481
"40","Berlin",1853-04-01,-2.41081779318051,-0.415718254211283,-0.139032450242012,-1.85606708872721,-2.2717853429385
"41","Berlin",1853-05-01,-0.850459146215133,-0.412830677295573,-0.335639401585822,-0.101989067333738,-0.514819744629311
"42","Berlin",1853-06-01,1.02240527153447,-0.409943100379862,0.830745689038031,0.601602682876303,0.191659582496441
"43","Berlin",1853-07-01,1.25372692649698,-0.407055523464152,0.92149434553558,0.739288104425553,0.332232580961401
"44","Berlin",1853-08-01,-0.131445673691614,-0.404167946548442,0.755271535687853,-0.482549262831025,-0.886717209379467
"45","Berlin",1853-09-01,-0.187732951863171,-0.401280369632731,0.12284429852982,0.0907031192397404,-0.310577250392991
"46","Berlin",1853-10-01,-0.0265578609519348,-0.398392792717021,0.554439839059998,-0.182604907294912,-0.580997700011933
"47","Berlin",1853-11-01,-1.52448520383455,-0.39550521580131,-0.982084139774511,-0.146895848258726,-0.542401064060036
"48","Berlin",1853-12-01,-4.60458661521615,-0.3926176388856,-0.106292960845907,-4.10567601548464,-4.49829365437024
"49","Berlin",1854-01-01,-0.285744918062378,-0.389730061969889,0.552237628946057,-0.448252485038546,-0.837982547008435
"50","Berlin",1854-02-01,-0.681117395679859,-0.386976219503701,-0.718797746431019,0.424656570254861,0.0376803507511597
"51","Berlin",1854-03-01,0.146873280095553,-0.384222377037513,-1.51798336726205,2.04907902439512,1.6648566473576
"52","Berlin",1854-04-01,0.0558381684096009,-0.381468534571325,-0.178762763482784,0.61606946646371,0.234600931892385
"53","Berlin",1854-05-01,0.529456533423472,-0.378714692105137,-0.313511399271254,1.22168262479986,0.842967932694726
"54","Berlin",1854-06-01,-0.474328374635866,-0.375960849638949,0.861646115730871,-0.960013640727788,-1.33597449036674
"55","Berlin",1854-07-01,0.996381383622243,-0.373207007172761,0.938097889693354,0.431490501101651,0.0582834939288895
"56","Berlin",1854-08-01,-0.205902618495428,-0.370453164706573,0.81157179412988,-0.647021247918735,-1.01747441262531
"57","Berlin",1854-09-01,-0.214341389113596,-0.367699322240385,0.242971816490986,-0.0896138833641972,-0.457313205604582
"58","Berlin",1854-10-01,-0.272368900727013,-0.364945479774197,0.685288904730513,-0.592712325683329,-0.957657805457526
"59","Berlin",1854-11-01,-2.79197375998764,-0.362191637308009,-1.14087441833393,-1.2889077043457,-1.65109934165371
"60","Berlin",1854-12-01,0.804318550843489,-0.359437794841821,-0.170524029779295,1.3342803754646,0.974842580622783
"61","Berlin",1855-01-01,-2.33605394972893,-0.356683952375633,0.310688577965982,-2.29005857531928,-2.64674252769492
"62","Berlin",1855-02-01,-5.7766582480091,-0.353930109909445,-0.968782612450877,-4.45394552564877,-4.80787563555822
"63","Berlin",1855-03-01,-2.23337312267226,-0.351176267443257,-1.25601048116115,-0.626186374067853,-0.97736264151111
"64","Berlin",1855-04-01,-1.43613128708222,-0.348422424977069,-0.0795090639181149,-1.00819979818703,-1.3566222231641
"65","Berlin",1855-05-01,-1.86598661208457,-0.345668582510881,-0.253978807416833,-1.26633922215686,-1.61200780466774
"66","Berlin",1855-06-01,0.18178359565246,-0.342914740044693,0.990812023670825,-0.466113687973671,-0.809028428018364
"67","Berlin",1855-07-01,0.185658962848592,-0.340160897578505,0.885003184609605,-0.359183324182509,-0.699344221761014
"68","Berlin",1855-08-01,0.420226940873239,-0.337407055112317,0.929685523729636,-0.172051527744081,-0.509458582856398
"69","Berlin",1855-09-01,-0.601021816739405,-0.334653212646129,0.436985296922056,-0.703353901015332,-1.03800711366146
"70","Berlin",1855-10-01,1.49513341791684,-0.331899370179941,0.836798045611447,0.990234742485337,0.658335372305397
"71","Berlin",1855-11-01,-1.67712759728933,-0.329145527713752,-1.51264422162809,0.164662152052513,-0.164483375661239
"72","Berlin",1855-12-01,-4.51155715710169,-0.326391685247564,-0.370889474751422,-3.8142759971027,-4.14066768235027
"73","Berlin",1856-01-01,0.505455617432268,-0.323637842781376,0.0764286213895094,0.752664838824135,0.429026996042759
"74","Berlin",1856-02-01,0.726683662155016,-0.321227328693203,-1.21397777311003,2.26188876395825,1.94066143526505
"75","Berlin",1856-03-01,-1.84176218031673,-0.31881681460503,-0.991747278742439,-0.53119808696926,-0.85001490157429
"76","Berlin",1856-04-01,1.16631022011994,-0.316406300516857,0.0171208453205682,1.46559567531623,1.14918937479937
"77","Berlin",1856-05-01,-1.1976261384285,-0.313995786428683,-0.201984112532188,-0.681646239467625,-0.995642025896309
"78","Berlin",1856-06-01,0.0960322665263858,-0.31158527234051,1.10606634098517,-0.698448802118278,-1.01003407445879
"79","Berlin",1856-07-01,-1.39229337324099,-0.309174758252337,0.811623195244424,-1.89474181023308,-2.20391656848542
"80","Berlin",1856-08-01,-0.201954210955826,-0.306764244164164,1.02083144542905,-0.916021412220715,-1.22278565638488
"81","Berlin",1856-09-01,-0.811640203785686,-0.30435373007599,0.597348445833879,-1.10463491954358,-1.40898864961957
"82","Berlin",1856-10-01,0.554917292033284,-0.301943215987817,0.948794006239793,-0.0919334982186918,-0.393876714206509
"83","Berlin",1856-11-01,-3.03753306387359,-0.299532701899644,-1.92979005390819,-0.808210308065751,-1.1077430099654
"84","Berlin",1856-12-01,0.156813679371924,-0.297122187811471,-0.620188374804027,1.07412424198742,0.777002054175951
"85","Berlin",1857-01-01,-1.16860897670456,-0.294711673723298,-0.0563713204168641,-0.817525982564397,-1.11223765628769
"86","Berlin",1857-02-01,-0.703271594862946,-0.292301159635124,-0.908338334626234,0.497367899398412,0.205066739763288
"87","Berlin",1857-03-01,-0.530385099551869,-0.289890645546951,-0.658279712368173,0.417785258363255,0.127894612816304
"88","Berlin",1857-04-01,-0.0944877250698616,-0.287480131458778,0.0250330799277589,0.167959326461157,-0.119520804997621
"89","Berlin",1857-05-01,-0.0135400506259448,-0.285069617370605,-0.200751906618995,0.472281473363655,0.18721185599305
"90","Berlin",1857-06-01,0.949127370368147,-0.282659103282431,1.17373520187238,0.0580512717782001,-0.224607831504231
"91","Berlin",1857-07-01,0.846358720933886,-0.280248589194258,0.693754698064615,0.43285261206353,0.152604022869272
"92","Berlin",1857-08-01,2.39109675241091,-0.277838075106085,0.989298571037602,1.67963625647939,1.40179818137331
"93","Berlin",1857-09-01,1.73489098484033,-0.275427561017912,0.57066945851627,1.43964908734197,1.16422152632406
"94","Berlin",1857-10-01,1.80103612796962,-0.273017046929738,0.775440999322562,1.29861217557679,1.02559512864705
"95","Berlin",1857-11-01,-1.0781292573499,-0.270606532841565,-1.97573315299467,1.16821042848633,0.897603895644768
"96","Berlin",1857-12-01,1.61500029132247,-0.268196018753392,-0.671121663323521,2.55431797339938,2.28612195464599
"97","Berlin",1858-01-01,-1.27624029866517,-0.265785504665219,-0.211107155756269,-0.799347638243686,-1.0651331429089
"98","Berlin",1858-02-01,-3.40447860517765,-0.26335681163903,-0.622186089605352,-2.51893570393327,-2.7822925155723
"99","Berlin",1858-03-01,-1.814981083057,-0.260928118612841,-0.341850639386703,-1.21220232505745,-1.4731304436703
"100","Berlin",1858-04-01,-0.309515291603684,-0.258499425586652,0.0179974589860503,-0.0690133250030818,-0.327512750589734
"101","Berlin",1858-05-01,-1.0165615408651,-0.256070732560464,-0.212376918410804,-0.548113889893829,-0.804184622454292
"102","Berlin",1858-06-01,2.77597639312448,-0.253642039534275,1.23062700766987,1.79899142498888,1.5453493854546
"103","Berlin",1858-07-01,0.112925100123403,-0.251213346508086,0.567189308410387,-0.203050861778898,-0.454264208286984
"104","Berlin",1858-08-01,0.563494012405699,-0.248784653481897,0.951780114419327,-0.139501448531731,-0.388286102013628
"105","Berlin",1858-09-01,1.65761677503478,-0.246355960455709,0.540716199219432,1.36325653627106,1.11690057581535
"106","Berlin",1858-10-01,0.0566694639128994,-0.24392726742952,0.601808074088342,-0.301211342745923,-0.545138610175443
"107","Berlin",1858-11-01,-4.61305338163942,-0.241498574403331,-2.01896181673589,-2.3525929905002,-2.59409156490353
"108","Berlin",1858-12-01,-0.431454021851386,-0.239069881377142,-0.716751983903196,0.524367843428953,0.285297962051811
"109","Berlin",1859-01-01,1.43291226348763,-0.236641188350954,-0.319819876325421,1.98937332816401,1.75273213981305
"110","Berlin",1859-02-01,2.07085862499047,-0.234212495324765,-0.341620396692819,2.64669151700806,2.41247902168329
"111","Berlin",1859-03-01,2.29147354712521,-0.231783802298576,-0.0220147673049295,2.54527211672871,2.31348831443014
"112","Berlin",1859-04-01,-0.16850426575249,-0.229355109272387,-0.0414972125688216,0.102348056088719,-0.127007053183668
"113","Berlin",1859-05-01,0.668476908406877,-0.226926416246199,-0.0889085067546168,0.984311831407692,0.757385415161493
"114","Berlin",1859-06-01,1.14929763633515,-0.22449772322001,1.12820325222459,0.24559210733057,0.0210943841105606
"115","Berlin",1859-07-01,2.64852234905738,-0.222069030193821,0.435317566573668,2.43527381267753,2.21320478248371
"116","Berlin",1859-08-01,2.2183429445138,-0.219640337167632,0.758212460974342,1.67977082070709,1.46013048353946
"117","Berlin",1859-09-01,0.0413436660795632,-0.217211644141444,0.415987891986259,-0.157432581765253,-0.374644225906696
"118","Berlin",1859-10-01,0.452796326804216,-0.214782951115255,0.455461541628075,0.212117736291396,-0.00266521482385862
"119","Berlin",1859-11-01,-1.14810483994843,-0.212354258089066,-1.83012908796196,0.894378506102595,0.682024248013529
"120","Berlin",1859-12-01,-2.31018367155798,-0.209925565062877,-0.730869819252202,-1.36938828724291,-1.57931385230578
"121","Berlin",1860-01-01,1.59688413988045,-0.207496872036689,-0.426198480252374,2.23057949216951,2.02308262013282
"122","Berlin",1860-02-01,-1.80294106612253,-0.2034876582884,-0.0575046566337719,-1.54194875120036,-1.74543640948876
"123","Berlin",1860-03-01,-1.76624175196601,-0.199478444540111,0.302587082427673,-1.86935038985357,-2.06882883439369
"124","Berlin",1860-04-01,-0.427249896321753,-0.195469230791822,-0.0922564791847816,-0.139524186345149,-0.334993417136971
"125","Berlin",1860-05-01,0.512785375871088,-0.191460017043533,0.0472647371285651,0.656980655786055,0.465520638742522
"126","Berlin",1860-06-01,0.245561759423049,-0.187450803295244,1.04540279013598,-0.612390227417689,-0.799841030712933
"127","Berlin",1860-07-01,-0.973434157593927,-0.183441589546955,0.329987579223306,-1.11998014727028,-1.30342173681723
"128","Berlin",1860-08-01,-1.17017099856007,-0.179432375798666,0.600569584038902,-1.59130820680031,-1.77074058259897
"129","Berlin",1860-09-01,-0.258495966040096,-0.175423162050377,0.336567383285821,-0.419640187275539,-0.595063349325917
"130","Berlin",1860-10-01,-1.42201487379844,-0.171413948302088,0.365037656804982,-1.61563858230133,-1.78705253060342
"131","Berlin",1860-11-01,-2.60432871428043,-0.167404734553799,-1.57475886244641,-0.862165117280214,-1.02956985183401
"132","Berlin",1860-12-01,-2.18880630069253,-0.16339552080551,-0.668765644587305,-1.35664513529972,-1.52004065610523
"133","Berlin",1861-01-01,-4.04991300035132,-0.159386307057221,-0.455916275800151,-3.43461041749395,-3.59399672455117
"134","Berlin",1861-02-01,2.06887347591691,-0.155377093308932,-0.0267004213999844,2.25095099062583,2.09557389731689
"135","Berlin",1861-03-01,1.48803532675246,-0.151367879560644,0.312244596963705,1.3271586093494,1.17579072978876
"136","Berlin",1861-04-01,-1.31361120873637,-0.147358665812355,-0.000311797142765122,-1.16594074578125,-1.3132994115936
"137","Berlin",1861-05-01,-1.87228657545791,-0.143349452064066,0.138090179408479,-1.86702730280232,-2.01037675486639
"138","Berlin",1861-06-01,1.82250644540767,-0.139340238315777,0.771453197569745,1.1903934861537,1.05105324783792
"139","Berlin",1861-07-01,1.01314401325556,-0.135331024567488,0.229778375958394,0.918696661864657,0.783365637297169
"140","Berlin",1861-08-01,0.798294052941655,-0.131321810819199,0.294218571218542,0.635397292542312,0.504075481723113
"141","Berlin",1861-09-01,-0.256881515239647,-0.12731259707091,0.265449276744219,-0.395018194912956,-0.522330791983866
"142","Berlin",1861-10-01,0.312980936424101,-0.123303383322621,0.298338846021379,0.137945473725344,0.0146420904027226
"143","Berlin",1861-11-01,0.065889640193858,-0.119294169574332,-1.18651215709402,1.37169596686221,1.25240179728788
"144","Berlin",1861-12-01,-0.292770614800075,-0.115284955826043,-0.617307577768974,0.439821918794942,0.324536962968899
"145","Berlin",1862-01-01,-1.58124972061192,-0.111275742077754,-0.440581981430686,-1.02939199710348,-1.14066773918124
"146","Berlin",1862-02-01,-0.887673849945549,-0.109849544191465,0.0395400541865074,-0.817364359940591,-0.927213904132056
"147","Berlin",1862-03-01,1.25071853331791,-0.108423346305175,0.347722502287903,1.01141937733518,0.902996031030008
"148","Berlin",1862-04-01,1.34726486055168,-0.106997148418886,0.10927295245502,1.34498905651554,1.23799190809666
"149","Berlin",1862-05-01,2.31410090626249,-0.105570950532596,0.238375366011765,2.18129649078333,2.07572554025073
"150","Berlin",1862-06-01,-0.248327775867676,-0.104144752646306,0.500092010831917,-0.644275034053286,-0.748419786699593
"151","Berlin",1862-07-01,-0.765325210929978,-0.102718554760017,0.125286240026929,-0.78789289619689,-0.890611450956907
"152","Berlin",1862-08-01,-0.392628540155924,-0.101292356873727,-0.0227556556185926,-0.268580527663605,-0.369872884537332
"153","Berlin",1862-09-01,0.349792367988894,-0.0998661589874378,0.17736767483562,0.272290852140712,0.172424693153274
"154","Berlin",1862-10-01,1.06176925888415,-0.0984399611011482,0.208483449454944,0.951725770530356,0.853285809429208
"155","Berlin",1862-11-01,-0.940714805131762,-0.0970137632148587,-0.827615127940293,-0.0160859139766107,-0.113099677191469
"156","Berlin",1862-12-01,-0.408237014306822,-0.0955875653285691,-0.601163615731431,0.288514166753178,0.192926601424609
"157","Berlin",1863-01-01,2.91189340171334,-0.0941613674422796,-0.201830850403999,3.20788561955962,3.11372425211734
"158","Berlin",1863-02-01,1.98292422652351,-0.0927351695559901,0.151973569041525,1.92368582703798,1.83095065748199
"159","Berlin",1863-03-01,0.807776013980365,-0.0913089716697005,-0.0122738394714318,0.911358825121497,0.820049853451797
"160","Berlin",1863-04-01,0.601428780477168,-0.089882773783411,0.31301748073608,0.378294073524498,0.288411299741087
"161","Berlin",1863-05-01,0.0334255651805868,-0.0884565758971214,0.206309947058538,-0.08442780598083,-0.172884381877951
"162","Berlin",1863-06-01,0.244663397184992,-0.0870303780108319,0.414060291464389,-0.0823665162685653,-0.169396894279397
"163","Berlin",1863-07-01,-1.17000716303893,-0.0856041801245423,0.0572650530567306,-1.14166803597112,-1.22727221609566
"164","Berlin",1863-08-01,0.935647488911405,-0.0841779822382528,-0.169740056986121,1.18956552813578,1.10538754589753
"165","Berlin",1863-09-01,-0.452587271280358,-0.0827517843519632,0.349150780150263,-0.718986267078658,-0.801738051430621
"166","Berlin",1863-10-01,1.66743734377735,-0.0813255864656737,0.0367110754873693,1.71205185475565,1.63072626828998
"167","Berlin",1863-11-01,-0.166032783969282,-0.0798993885793841,-0.640226607920286,0.554093212530388,0.474193823951004
"168","Berlin",1863-12-01,1.52012930773302,-0.0784731906930946,-0.41571169333359,2.01431419175971,1.93584100106661
"169","Berlin",1864-01-01,-3.6485458616724,-0.077046992806805,-0.0117295594395479,-3.55976930942605,-3.63681630223286
"170","Berlin",1864-02-01,-0.721620528611022,-0.0782007473372011,0.220815960326798,-0.864235741600619,-0.94243648893782
"171","Berlin",1864-03-01,0.583533787423784,-0.0793545018675972,-0.410802588308022,1.0736908775994,0.994336375731806
"172","Berlin",1864-04-01,-1.54064613001622,-0.0805082563979933,0.481979975560765,-1.94211784917899,-2.02262610557698
"173","Berlin",1864-05-01,-2.33574895270757,-0.0816620109283894,0.143212868269817,-2.397299810049,-2.47896182097739
"174","Berlin",1864-06-01,-0.223059127637045,-0.0828157654587855,0.298327144731152,-0.438570506909412,-0.521386272368197
"175","Berlin",1864-07-01,-0.932171673257626,-0.0839695199891816,-0.0391273288093902,-0.809074824459054,-0.893044344448236
"176","Berlin",1864-08-01,-2.56518723538486,-0.0851232745195777,-0.346360688321939,-2.13370327254335,-2.21882654706292
"177","Berlin",1864-09-01,-0.367526608243381,-0.0862770290499738,0.490032620424248,-0.771282199617655,-0.857559228667629
"178","Berlin",1864-10-01,-1.49125090603423,-0.0874307835803698,-0.168998585834782,-1.23482153661908,-1.32225232019945
"179","Berlin",1864-11-01,-2.35404538754968,-0.0885845381107659,-0.489811397568776,-1.77564945187014,-1.86423398998091
"180","Berlin",1864-12-01,-2.83081105332339,-0.089738292641162,-0.270335706623942,-2.47073705405829,-2.56047534669945
"181","Berlin",1865-01-01,0.305125985612592,-0.0908920471715581,0.0836114162709214,0.312406616513228,0.22151456934167
"182","Berlin",1865-02-01,-5.02068326517124,-0.0920458017019542,0.56769429131191,-5.4963317547812,-5.58837755648315
"183","Berlin",1865-03-01,-4.09941772709528,-0.0931995562323503,-0.814843859348281,-3.19137431151464,-3.284573867747
"184","Berlin",1865-04-01,1.7183239620436,-0.0943533107627464,0.512346384195755,1.30033088861059,1.20597757784784
"185","Berlin",1865-05-01,3.3762242135515,-0.0955070652931425,0.237125566891736,3.23460571195291,3.13909864665977
"186","Berlin",1865-06-01,-1.7333594754296,-0.0966608198235386,0.213511760200958,-1.85021041580702,-1.94687123563056
"187","Berlin",1865-07-01,2.52458378538714,-0.0978145743539346,0.100985807530566,2.52141255221051,2.42359797785657
"188","Berlin",1865-08-01,-0.359853792814656,-0.0989683288843307,-0.290671423738034,0.0297859598077089,-0.0691823690766218
"189","Berlin",1865-09-01,1.44289473991684,-0.100122083414727,0.598392981857016,0.944623841474546,0.84450175805982
"190","Berlin",1865-10-01,-0.403465686767816,-0.101275837945123,-0.510172583548993,0.2079827347263,0.106706896781177
"191","Berlin",1865-11-01,1.36614596840329,-0.102429592475519,-0.609869569318163,2.07844513019698,1.97601553772146
"192","Berlin",1865-12-01,0.296940005767671,-0.103583347005915,-0.25882058350229,0.659343936275876,0.55576058926996
"193","Berlin",1866-01-01,4.03906524534316,-0.104737101536311,0.1813520021014,3.96245034477808,3.85771324324176
"194","Berlin",1866-02-01,3.09223610230472,-0.105476738005087,0.922556762339709,2.2751560779701,2.16967933996501
"195","Berlin",1866-03-01,-1.20336148088412,-0.106216374473862,-1.20531646042318,0.108171354012918,0.00195497953905632
"196","Berlin",1866-04-01,1.29436613084955,-0.106956010942637,0.56107821010811,0.840243931684079,0.733287920741442
"197","Berlin",1866-05-01,-1.96424647193571,-0.107695647411413,0.354200430103022,-2.21075125462732,-2.31844690203873
"198","Berlin",1866-06-01,2.56939554896209,-0.108435283880188,0.155959767892669,2.52187106494961,2.41343578106942
"199","Berlin",1866-07-01,-0.694074249076644,-0.109174920348963,0.272463563724963,-0.857362892452644,-0.966537812801607
"200","Berlin",1866-08-01,-0.999409746830422,-0.109914556817739,-0.199910825628823,-0.68958436438386,-0.799498921201598
"201","Berlin",1866-09-01,1.57614037605723,-0.110654193286514,0.745531390485956,0.941263178857785,0.830608985571271
"202","Berlin",1866-10-01,-1.87316248871473,-0.11139382975529,-0.808858798798759,-0.952909860160679,-1.06430368991597
"203","Berlin",1866-11-01,-0.340986468212474,-0.112133466224065,-0.683730223334832,0.454877221346423,0.342743755122358
"204","Berlin",1866-12-01,0.797718322835859,-0.11287310269284,-0.197538653849498,1.1081300793782,0.995256976685357
"205","Berlin",1867-01-01,-0.666934434601177,-0.113612739161616,0.0753228299093632,-0.628644525348924,-0.74225726451054
"206","Berlin",1867-02-01,2.87977288289543,-0.114352375630391,0.90631800977217,2.08780724875365,1.97345487312326
"207","Berlin",1867-03-01,-1.99213195809946,-0.115092012099167,-1.2551651893119,-0.62187475668839,-0.736966768787557
"208","Berlin",1867-04-01,0.0265146389342924,-0.115831648567942,0.62818401541707,-0.485837727914836,-0.601669376482778
"209","Berlin",1867-05-01,-1.34737966638073,-0.116571285036717,0.396165514126454,-1.62697389547047,-1.74354518050719
"210","Berlin",1867-06-01,-0.310681870522573,-0.117310921505493,0.0554573084047592,-0.24882825742184,-0.366139178927333
"211","Berlin",1867-07-01,-1.13265052930603,-0.118050557974268,0.488014227011845,-1.50261419834361,-1.62066475631788
"212","Berlin",1867-08-01,0.212482807359311,-0.118790194443043,-0.0175565626299807,0.348829564432335,0.230039369989292
"213","Berlin",1867-09-01,0.450772498596842,-0.119529830911819,0.744574628736944,-0.174272299228283,-0.293802130140102
"214","Berlin",1867-10-01,-0.791553641290498,-0.120269467380594,-0.960922784162951,0.289638610253047,0.169369142872453
"215","Berlin",1867-11-01,-1.07475504851788,-0.12100910384937,-0.695730135301983,-0.258015809366527,-0.379024913215897
"216","Berlin",1867-12-01,-2.35477601246317,-0.121748740318145,-0.519748278225571,-1.71327899391945,-1.8350277342376
"217","Berlin",1868-01-01,-1.00420719115839,-0.12248837678692,0.0142228717726242,-0.89594168614409,-1.01843006293101
"218","Berlin",1868-02-01,3.15465897056261,-0.122883174678105,0.929975019998501,2.34756712524221,2.22468395056411
"219","Berlin",1868-03-01,0.504189238791228,-0.123277972569291,-1.27015160666819,1.89761881802871,1.77434084545942
"220","Berlin",1868-04-01,-0.110944454690444,-0.123672770460476,0.725337979462686,-0.712609663692654,-0.83628243415313
"221","Berlin",1868-05-01,4.11658419936389,-0.124067568351661,0.463364604090757,3.77728716362479,3.65321959527313
"222","Berlin",1868-06-01,1.79244770942755,-0.124462366242846,-0.0237430440367845,1.94065311970719,1.81619075346434
"223","Berlin",1868-07-01,2.10579849609173,-0.124857164134031,0.720935098450587,1.50972056177517,1.38486339764114
"224","Berlin",1868-08-01,2.73072639535201,-0.125251962025217,0.179047694243062,2.67693066313417,2.55167870110895
"225","Berlin",1868-09-01,1.36286783467156,-0.125646759916402,0.754747646584471,0.733766948003486,0.608120188087084
"226","Berlin",1868-10-01,-0.508945081054877,-0.126041557807587,-1.10456080113166,0.721657277884368,0.595615720076781
"227","Berlin",1868-11-01,-1.51130489008049,-0.126436355698772,-0.702007890074702,-0.68286064430702,-0.809297000005792
"228","Berlin",1868-12-01,3.22483147123948,-0.126831153589957,-0.83880039374016,4.19046301856959,4.06363186497964
"229","Berlin",1869-01-01,-0.149551047664257,-0.127225951481143,-0.038944315739308,0.0166192195561934,-0.110606731924949
"230","Berlin",1869-02-01,4.36780229658464,-0.127620749372328,0.714795240475638,3.78062780548132,3.653007056109
"231","Berlin",1869-03-01,-1.9214131385313,-0.128015547263513,-0.790686291027689,-1.0027113002401,-1.13072684750361
"232","Berlin",1869-04-01,2.41570449113742,-0.128410345154698,0.664949634738245,1.87916520155387,1.75075485639917
"233","Berlin",1869-05-01,0.565435030121036,-0.128805143045883,0.329568281385779,0.36467189178114,0.235866748735257
"234","Berlin",1869-06-01,-2.03331267374579,-0.129199940937068,-0.132500854190847,-1.77161187861788,-1.90081181955495
"235","Berlin",1869-07-01,1.08095858427437,-0.129594738828254,0.924261485324555,0.286291837778074,0.15669709894982
"236","Berlin",1869-08-01,-1.01979703420618,-0.129989536719439,0.279143508553431,-1.16895100604017,-1.29894054275961
"237","Berlin",1869-09-01,0.802047026918721,-0.130384334610624,0.635280761087078,0.297150600442266,0.166766265831642
"238","Berlin",1869-10-01,-1.65467847013457,-0.130779132501809,-0.949089237179883,-0.574810100452877,-0.705589232954687
