Region,.model,Date,AvTemp,trend,season_12,remainder,season_adjust
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-01-01,-0.19,-0.07917414859801296,-0.04392583543688956,-0.0669000159650975,-0.14607416456311045
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-02-01,-0.24,-0.08230725236651286,-0.01953244319563461,-0.13816030443785254,-0.2204675568043654
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-03-01,-0.09,-0.08544035613501275,0.040317257425497785,-0.04487690129048502,-0.13031725742549777
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-04-01,-0.16,-0.08857345990351265,-0.013448731769195024,-0.057977808327292324,-0.14655126823080497
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-05-01,-0.1,-0.09170656367201255,0.014991033287591049,-0.023284469615578507,-0.11499103328759105
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-06-01,-0.21,-0.09483966744051243,-0.04717685664677157,-0.06798347591271599,-0.16282314335322842
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-07-01,-0.18,-0.09797277120901234,0.03639001813296107,-0.11841724692394871,-0.21639001813296105
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-08-01,-0.1,-0.10110587497751222,0.03854006563458485,-0.03743419065707265,-0.13854006563458487
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-09-01,-0.14,-0.10423897874601212,0.009722197217036854,-0.04548321847102474,-0.14972219721703686
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-10-01,-0.23,-0.10737208251451202,-0.009920864169209644,-0.11270705331627831,-0.22007913583079033
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-11-01,-0.21,-0.11050518628301192,-0.013169672364734944,-0.08632514135225311,-0.19683032763526503
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1880-12-01,-0.18,-0.11363829005151181,0.01685456671782366,-0.08321627666631183,-0.19685456671782364
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-01-01,-0.2,-0.11677139382001171,-0.049595507316705964,-0.03363309886328232,-0.15040449268329403
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-02-01,-0.14,-0.11988606668226322,-0.02237456650271332,0.002260633184976532,-0.11762543349728669
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-03-01,0.03,-0.12300073954451472,0.03579672979891115,0.11720400974560358,-0.005796729798911153
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-04-01,0.05,-0.12611541240676624,-0.014383891810163477,0.19049930421692973,0.06438389181016348
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-05-01,0.06,-0.12923008526901775,0.013309976723926156,0.1759201085450916,0.04669002327607384
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-06-01,-0.19,-0.13234475813126925,-0.045350369440324945,-0.012304872428405805,-0.14464963055967506
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-07-01,0,-0.13545943099352076,0.03807519355127131,0.09738423744224944,-0.03807519355127131
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-08-01,-0.04,-0.13857410385577226,0.03704423965882429,0.061529864196947975,-0.07704423965882429
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-09-01,-0.15,-0.14168877671802377,0.012089544965201307,-0.020400768247177542,-0.1620895449652013
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-10-01,-0.22,-0.14480344958027527,-0.005811518035841399,-0.06938503238388335,-0.21418848196415863
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-11-01,-0.19,-0.14791812244252678,-0.009227932367694938,-0.0328539451897783,-0.18077206763230508
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1881-12-01,-0.07,-0.15103279530477828,0.02061686620435744,0.060415929100420845,-0.09061686620435744
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-01-01,0.16,-0.1541474681670298,-0.0553076447705179,0.3694551129375477,0.2153076447705179
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-02-01,0.14,-0.15711625242976934,-0.025223942639855328,0.3223401950696247,0.16522394263985535
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-03-01,0.05,-0.1600850366925089,0.03130416208619345,0.17878087460631545,0.01869583791380655
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-04-01,-0.17,-0.16305382095524845,-0.0152383150728801,0.008292136028128533,-0.15476168492711992
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-05-01,-0.14,-0.16602260521798803,0.011762433802895997,0.014260171415092032,-0.151762433802896
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-06-01,-0.23,-0.1689913894807276,-0.0433332042493535,-0.017675406269918953,-0.18666679575064654
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-07-01,-0.16,-0.17196017374346714,0.04000821129599646,-0.028048037552529326,-0.20000821129599647
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-08-01,-0.07,-0.1749289580062067,0.03583669905386276,0.06909225895234393,-0.10583669905386277
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-09-01,-0.14,-0.17789774226894625,0.014785621128548905,0.023112121140397346,-0.1547856211285489
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-10-01,-0.23,-0.18086652653168583,-0.0013733105994336112,-0.047760162868880573,-0.2286266894005664
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-11-01,-0.16,-0.1838353107944254,-0.00495719817975899,0.028792508974184366,-0.15504280182024102
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1882-12-01,-0.35,-0.18680409505716494,0.024653414252583095,-0.18784931919541814,-0.3746534142525831
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-01-01,-0.29,-0.1897728793199045,-0.06421486404388285,-0.03601225663621263,-0.22578513595611713
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-02-01,-0.37,-0.19256440064036817,-0.028457287564541467,-0.14897831179509036,-0.34154271243545853
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-03-01,-0.12,-0.19535592196083185,0.02231906692532644,0.053036855035505426,-0.14231906692532642
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-04-01,-0.18,-0.1981474432812955,-0.01743679371163369,0.0355842369929292,-0.1625632062883663
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-05-01,-0.17,-0.20093896460175917,0.007215873219682815,0.023723091382076344,-0.17721587321968282
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-06-01,-0.08,-0.20373048592222284,-0.03806937393484107,0.1617998598570639,-0.04193062606515893
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-07-01,-0.06,-0.2065220072426865,0.04446969765577405,0.10205230958691244,-0.10446969765577405
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-08-01,-0.14,-0.20931352856315016,0.03217729679511895,0.037136231768031214,-0.17217729679511895
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-09-01,-0.21,-0.21210504988361384,0.018954612566347,-0.01684956268273316,-0.228954612566347
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-10-01,-0.11,-0.2148965712040775,0.008125547509205765,0.09677102369487176,-0.11812554750920576
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-11-01,-0.23,-0.2176880925245412,0.0035076976102827746,-0.015819605085741595,-0.23350769761028278
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1883-12-01,-0.11,-0.22047961384500483,0.030613369069514826,0.07986624477549001,-0.14061336906951483
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-01-01,-0.13,-0.2232711351654685,-0.0739338902899031,0.1672050254553716,-0.0560661097100969
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-02-01,-0.07,-0.2262069410632156,-0.032282854743844756,0.18848979580706035,-0.03771714525615525
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-03-01,-0.36,-0.2291427469609627,0.012961334227880447,-0.1438185872669177,-0.3729613342278804
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-04-01,-0.4,-0.2320785528587098,-0.01969500720294443,-0.1482264399383458,-0.3803049927970556
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-05-01,-0.34,-0.23501435875645688,0.0029224804679343144,-0.10790812171147746,-0.34292248046793433
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-06-01,-0.36,-0.23795016465420396,-0.0322054017305147,-0.08984443361528135,-0.3277945982694853
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-07-01,-0.3,-0.24088597055195105,0.04987829996371483,-0.10899232941176373,-0.3498782999637148
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-08-01,-0.27,-0.24382177644969816,0.029780457190696163,-0.055958680740998024,-0.2997804571906962
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-09-01,-0.27,-0.24675758234744524,0.024701613364623932,-0.04794403101717873,-0.29470161336462397
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-10-01,-0.25,-0.24969338824519233,0.01941854666854278,-0.01972515842335043,-0.26941854666854276
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-11-01,-0.33,-0.25262919414293944,0.013982866141240967,-0.09135367199830152,-0.34398286614124096
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1884-12-01,-0.3,-0.2555650000406865,0.03863146448679715,-0.08306646444611065,-0.33863146448679715
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-01-01,-0.58,-0.2585008059384336,-0.10177303928174594,-0.21972615477982038,-0.478226960718254
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-02-01,-0.34,-0.259375449314177,-0.04388454113858925,-0.036740009547233776,-0.2961154588614108
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-03-01,-0.27,-0.26025009268992033,-0.008998397287481943,-7.515100225977678e-4,-0.2610016027125181
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-04-01,-0.42,-0.2611247360656637,-0.013811761734758215,-0.14506350219957803,-0.40618823826524175
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-05-01,-0.45,-0.2619993794414071,2.227689635398225e-4,-0.18822338952213274,-0.45022276896353985
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-06-01,-0.44,-0.26287402281715044,-0.017970516373038915,-0.15915546080981063,-0.4220294836269611
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-07-01,-0.34,-0.26374866619289383,0.05737752945967026,-0.13362886326677648,-0.3973775294596703
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-08-01,-0.31,-0.2646233095686372,0.01947548757196639,-0.06485217800332915,-0.3294754875719664
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-09-01,-0.28,-0.26549795294438056,0.032558046531393596,-0.047060093587013074,-0.31255804653139363
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-10-01,-0.23,-0.26637259632012394,0.036725475977341514,-3.528796572175863e-4,-0.26672547597734153
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-11-01,-0.24,-0.26724723969586733,0.028242343989370373,-9.95104293503024e-4,-0.26824234398937036
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1885-12-01,-0.11,-0.26812188307161067,0.05146952804185919,0.10665235502975146,-0.1614695280418592
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-01-01,-0.44,-0.26899652644735406,-0.13078074079470783,-0.040222732757938195,-0.30921925920529225
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-02-01,-0.51,-0.2689684577024132,-0.05701379812719971,-0.18401774417038713,-0.4529862018728003
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-03-01,-0.43,-0.2689403889574723,-0.03284471746945722,-0.12821489357307048,-0.3971552825305428
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-04-01,-0.28,-0.2689123202125315,-0.01034638843625061,-7.412913512179209e-4,-0.2696536115637494
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-05-01,-0.24,-0.2688842514675906,-0.005426098213599007,0.03431034968118962,-0.23457390178640097
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-06-01,-0.35,-0.2688561827226497,-0.007412237606801261,-0.073731579670549,-0.3425877623931987
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-07-01,-0.18,-0.2688281139777089,0.060472701445893756,0.028355412531815144,-0.24047270144589375
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-08-01,-0.31,-0.268800045232768,0.003918298253059045,-0.045118253020291044,-0.31391829825305906
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-09-01,-0.24,-0.26877197648782714,0.03431409780754004,-0.005542121319712878,-0.27431409780754
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-10-01,-0.28,-0.26874390774288626,0.04712995310729827,-0.058386045364412054,-0.3271299531072983
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-11-01,-0.28,-0.2687158389979454,0.034797299370439023,-0.046081460372493666,-0.31479729937043904
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1886-12-01,-0.25,-0.26868777025300455,0.056062017220171984,-0.03737424696716746,-0.306062017220172
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-01-01,-0.72,-0.2686597015080637,-0.13426797547760785,-0.31707232301432847,-0.5857320245223921
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-02-01,-0.57,-0.26825102519864163,-0.06529435796266082,-0.2364546168386975,-0.5047056420373391
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-03-01,-0.36,-0.26784234888921965,-0.031700154994662284,-0.06045749611611806,-0.3282998450053377
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-04-01,-0.35,-0.2674336725797976,0.009530131637979028,-0.09209645905818137,-0.359530131637979
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-05-01,-0.31,-0.2670249962703756,0.00536196197174393,-0.048336965701368306,-0.31536196197174393
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-06-01,-0.25,-0.2666163199609536,0.006245538510994134,0.010370781449959454,-0.25624553851099413
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-07-01,-0.26,-0.2662076436515316,0.06309102889291739,-0.05688338524138581,-0.3230910288929174
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-08-01,-0.36,-0.26579896734210956,-0.0050247384740772835,-0.08917629418381312,-0.3549752615259227
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-09-01,-0.26,-0.2653902910326875,0.02958445036559633,-0.024194159332908804,-0.2895844503655963
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-10-01,-0.36,-0.26498161472326554,0.04181749119048892,-0.1368358764672234,-0.40181749119048893
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-11-01,-0.26,-0.2645729384138435,0.017894381423812215,-0.013321443009968736,-0.27789438142381223
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1887-12-01,-0.33,-0.2641642621044215,0.0469294996884887,-0.1127652375840672,-0.3769294996884887
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-01-01,-0.34,-0.26375558579499947,-0.13795267291176505,0.061708258706764496,-0.20204732708823497
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-02-01,-0.36,-0.26293633870162253,-0.07332423542324742,-0.02373942587513006,-0.2866757645767526
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-03-01,-0.41,-0.2621170916082456,-0.02985676501886114,-0.11802614337289324,-0.38014323498113883
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-04-01,-0.2,-0.2612978445148687,0.03024857684634046,0.031049267668528224,-0.23024857684634048
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-05-01,-0.22,-0.26047859742149176,0.017135044924344246,0.023343552497147507,-0.23713504492434426
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-06-01,-0.17,-0.2596593503281148,0.020834521204527504,0.06882482912358728,-0.19083452120452754
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-07-01,-0.1,-0.2588401032347379,0.06658674672415958,0.09225335651057831,-0.16658674672415957
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-08-01,-0.16,-0.25802085614136094,-0.013219272475846885,0.11124012861720783,-0.1467807275241531
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-09-01,-0.12,-0.257201609047984,0.0254744179901675,0.11172719105781653,-0.14547441799016747
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-10-01,0.01,-0.25638236195460706,0.03704017407440507,0.229342187880202,-0.027040174074405066
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-11-01,0.03,-0.2555631148612302,0.0014421380121215001,0.2841209768491087,0.028557861987878498
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1888-12-01,-0.04,-0.25474386776785324,0.03828680720461946,0.17645706056323376,-0.07828680720461947
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-01-01,-0.09,-0.2539246206744763,-0.13331178940699862,0.29723641008147494,0.04331178940699862
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-02-01,0.17,-0.2533792897455454,-0.06450502877967433,0.48788431852521974,0.23450502877967433
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-03-01,0.06,-0.2528339588166145,-0.023942683369300048,0.3367766421859146,0.08394268336930005
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-04-01,0.1,-0.2522886278876837,0.02775420388285037,0.32453442400483334,0.07224579611714964
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-05-01,-0.01,-0.2517432969587528,0.01972169965113986,0.22202159730761295,-0.02972169965113986
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-06-01,-0.1,-0.2511979660298219,0.02966741867914173,0.1215305473506802,-0.12966741867914172
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-07-01,-0.07,-0.25065263510089103,0.0620677396886675,0.11858489541222353,-0.1320677396886675
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-08-01,-0.2,-0.25010730417196014,-0.010454332532497446,0.06056163670445758,-0.18954566746750257
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-09-01,-0.23,-0.24956197324302928,0.026700050863271915,-0.007138077620242628,-0.2567000508632719
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-10-01,-0.25,-0.2490166423140984,0.04280577520216715,-0.043789132888068766,-0.29280577520216716
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-11-01,-0.33,-0.2484713113851675,-0.02051741241631934,-0.06101127619851318,-0.3094825875836807
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1889-12-01,-0.29,-0.24792598045623665,0.022946830097803423,-0.06502084964156674,-0.3129468300978034
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-01-01,-0.42,-0.24738064952730576,-0.12737648930967937,-0.0452428611630149,-0.29262351069032067
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-02-01,-0.45,-0.2477187204761454,-0.05411328230390808,-0.14816799721994656,-0.39588671769609196
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-03-01,-0.4,-0.24805679142498505,-0.016177938647905434,-0.13576526992710952,-0.38382206135209457
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-04-01,-0.3,-0.2483948623738247,0.027698497207165378,-0.07930363483334069,-0.3276984972071654
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-05-01,-0.39,-0.24873293332266433,0.025335023881712136,-0.16660209055904784,-0.4153350238817122
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-06-01,-0.25,-0.24907100427150397,0.042459758709781345,-0.04338875443827739,-0.29245975870978136
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-07-01,-0.28,-0.2494090752203436,0.06244094826144951,-0.09303187304110594,-0.34244094826144955
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-08-01,-0.39,-0.24974714616918325,-0.0015973084040526789,-0.13865554542676406,-0.3884026915959473
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-09-01,-0.36,-0.2500852171180229,0.035217636498292876,-0.14513241938027,-0.3952176364982929
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-10-01,-0.25,-0.25042328806686254,0.05713377711338953,-0.05671048904652698,-0.3071337771133895
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-11-01,-0.43,-0.2507613590157022,-0.03264411403975608,-0.14659452694454173,-0.3973558859602439
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1890-12-01,-0.32,-0.2510994299645418,0.018514851843430352,-0.08741542187888851,-0.33851485184343033
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-01-01,-0.33,-0.25143750091338146,-0.1479573563230291,0.06939485723641053,-0.18204264367697093
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-02-01,-0.46,-0.25251080510742724,-0.0618993688079652,-0.14558982608460758,-0.3981006311920348
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-03-01,-0.18,-0.253584109301473,-0.008433863831954904,0.08201797313342793,-0.17156613616804509
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-04-01,-0.27,-0.2546574134955188,0.008256799974516586,-0.023599386478997786,-0.2782567999745166
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-05-01,-0.16,-0.25573071768956457,0.0176350241750993,0.07809569351446527,-0.1776350241750993
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-06-01,-0.21,-0.25680402188361034,0.03369306607249793,0.013110955811112435,-0.2436930660724979
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-07-01,-0.17,-0.2578773260776561,0.06320228830024488,0.024675037777411257,-0.23320228830024486
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-08-01,-0.17,-0.25895063027170184,0.010783537218863212,0.07816709305283862,-0.18078353721886323
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-09-01,-0.15,-0.2600239344657476,0.0441194629911192,0.06590447147462841,-0.1941194629911192
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-10-01,-0.21,-0.2610972386597934,0.06849648485788133,-0.017399246198087914,-0.2784964848578813
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-11-01,-0.31,-0.2621705428538392,-0.030752900444328254,-0.017076556701832557,-0.27924709955567173
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1891-12-01,-0.04,-0.26324384704788495,0.02213710266072922,0.20110674438715573,-0.06213710266072922
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-01-01,-0.28,-0.2643171512419307,-0.16376396328346796,0.14808111452539865,-0.11623603671653207
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-02-01,-0.11,-0.264643145524895,-0.06614735499314127,0.22079050051803625,-0.04385264500685873
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-03-01,-0.4,-0.2649691398078593,0.0016121515688468785,-0.1366430117609876,-0.4016121515688469
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-04-01,-0.33,-0.2652951340908236,-0.009950942327800319,-0.054753923581376096,-0.3200490576721997
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-05-01,-0.23,-0.2656211283737879,0.01010099374429899,0.025520134629488878,-0.240100993744299
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-06-01,-0.22,-0.26594712265675213,0.024153219633891783,0.021793903022860356,-0.24415321963389178
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-07-01,-0.31,-0.26627311693971645,0.062251351460582235,-0.1059782345208658,-0.37225135146058225
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-08-01,-0.27,-0.26659911122268076,0.02053850744688456,-0.023939396224203824,-0.2905385074468846
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-09-01,-0.16,-0.266925105505645,0.049481815572614454,0.057443289933030606,-0.20948181557261442
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-10-01,-0.14,-0.2672510997886093,0.07536092997438518,0.05189016981422409,-0.2153609299743852
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-11-01,-0.42,-0.2675770940715736,-0.03431873819354527,-0.11810416773488108,-0.3856812618064547
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1892-12-01,-0.38,-0.2679030883545379,0.019326617494295945,-0.13142352913975802,-0.39932661749429593
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-01-01,-0.8,-0.26822908263750217,-0.16139029424169704,-0.37038062312080083,-0.638609705758303
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-02-01,-0.56,-0.26668295443798834,-0.06521624404910005,-0.22810080151291168,-0.4947837559509
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-03-01,-0.22,-0.26513682623847445,-0.008544464564524392,0.053681290802998854,-0.2114555354354756
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-04-01,-0.27,-0.2635906980389606,-0.022235084379573118,0.015825782418533718,-0.2477649156204269
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-05-01,-0.33,-0.26204456983944674,0.009190843780801696,-0.07714627394135498,-0.3391908437808017
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-06-01,-0.25,-0.2604984416399329,0.019786404141525018,-0.009287962501592084,-0.269786404141525
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-07-01,-0.13,-0.258952313440419,0.06900022861020214,0.059952084830216884,-0.19900022861020214
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-08-01,-0.25,-0.2574061852409052,0.03330538023710522,-0.025899194996200026,-0.2833053802371052
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-09-01,-0.22,-0.2558600570413913,0.06003656568957533,-0.024176508648184047,-0.28003656568957536
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-10-01,-0.19,-0.2543139288418775,0.08684386318407131,-0.022529934342193803,-0.2768438631840713
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-11-01,-0.19,-0.2527678006423636,-0.013910213448053682,0.07667801409041727,-0.17608978655194632
Globe,STL(AvTemp ~ trend(window = 120) + season(period = 12)),1893-12-01,-0.34,-0.25122167244284976,0.022051248576466127,-0.11082957613361638,-0.36205124857646614
