.model,Date,extent,trend,season_12,remainder,season_adjust
STL(extent ~ trend() + season(period = 12)),1996-06-01,12.08,11.845464773434495,0.03663763547723311,0.19789759108827276,12.043362364522768
STL(extent ~ trend() + season(period = 12)),1996-07-01,10.16,11.873956928422201,-2.181501674972417,0.4675447465502156,12.341501674972417
STL(extent ~ trend() + season(period = 12)),1996-08-01,8.18,11.902449083409907,-4.318655648046614,0.5962065646367076,12.498655648046615
STL(extent ~ trend() + season(period = 12)),1996-09-01,7.58,11.908552932425026,-5.0394495340685594,0.7108966016435332,12.61944953406856
STL(extent ~ trend() + season(period = 12)),1996-10-01,9.16,11.914656781440144,-3.1748476718236476,0.42019089038350366,12.334847671823647
STL(extent ~ trend() + season(period = 12)),1996-11-01,10.4,11.920760630455263,-1.0095337333351924,-0.5112268971200695,11.409533733335193
STL(extent ~ trend() + season(period = 12)),1996-12-01,12.86,11.885968137904976,1.2277052028065127,-0.25367334071149017,11.632294797193486
STL(extent ~ trend() + season(period = 12)),1997-01-01,14.42,11.851175645354692,2.7130921716867453,-0.14426781704143643,11.706907828313255
STL(extent ~ trend() + season(period = 12)),1997-02-01,15.44,11.816383152804406,3.636660980174281,-0.013044132978686562,11.803339019825719
STL(extent ~ trend() + season(period = 12)),1997-03-01,15.47,11.778114197803665,3.6469111900341638,0.04497461216217147,11.823088809965837
STL(extent ~ trend() + season(period = 12)),1997-04-01,14.56,11.739845242802927,2.9242857126855357,-0.10413095548846307,11.635714287314464
STL(extent ~ trend() + season(period = 12)),1997-05-01,13.18,11.701576287802187,1.5974480566999154,-0.11902434450210286,11.582551943300084
STL(extent ~ trend() + season(period = 12)),1997-06-01,11.74,11.710944242848742,0.04206395343398748,-0.01300819628272798,11.697936046566014
STL(extent ~ trend() + season(period = 12)),1997-07-01,9.41,11.720312197895295,-2.1874262347279836,-0.12288596316731137,11.597426234727983
STL(extent ~ trend() + season(period = 12)),1997-08-01,7.29,11.72968015294185,-4.305158091574846,-0.1345220613670044,11.595158091574845
STL(extent ~ trend() + season(period = 12)),1997-09-01,6.69,11.748012800469695,-5.072597506698834,0.01458470622914021,11.762597506698835
STL(extent ~ trend() + season(period = 12)),1997-10-01,8.34,11.76634544799754,-3.191430530375937,-0.23491491762160344,11.531430530375937
STL(extent ~ trend() + season(period = 12)),1997-11-01,10.68,11.784678095525386,-1.0567314522601483,-0.04794664326523801,11.736731452260148
STL(extent ~ trend() + season(period = 12)),1997-12-01,13.08,11.795675098214215,1.1706521030869323,0.11367279869885394,11.909347896913069
STL(extent ~ trend() + season(period = 12)),1998-01-01,14.72,11.806672100903041,2.7035413737899603,0.20978652530699904,12.01645862621004
STL(extent ~ trend() + season(period = 12)),1998-02-01,15.75,11.81766910359187,3.6568218538884025,0.27550904251972774,12.093178146111597
STL(extent ~ trend() + season(period = 12)),1998-03-01,15.6,11.813845071589633,3.692406766616506,0.09374816179386336,11.907593233383496
STL(extent ~ trend() + season(period = 12)),1998-04-01,14.89,11.810021039587395,2.9798254392719175,0.10015352114068854,11.910174560728084
STL(extent ~ trend() + season(period = 12)),1998-05-01,13.59,11.806197007585158,1.6495731229034116,0.13422986951142946,11.940426877096588
STL(extent ~ trend() + season(period = 12)),1998-06-01,11.71,11.786643907584104,0.04339264678396765,-0.12003655436807037,11.666607353216033
STL(extent ~ trend() + season(period = 12)),1998-07-01,9.42,11.767090807583047,-2.2016546343659273,-0.145436173217119,11.621654634365928
STL(extent ~ trend() + season(period = 12)),1998-08-01,7.51,11.747537707581992,-4.315627486234677,0.07808977865268396,11.825627486234676
STL(extent ~ trend() + season(period = 12)),1998-09-01,6.54,11.737948114043949,-5.11892769561824,-0.07902041842570995,11.658927695618239
STL(extent ~ trend() + season(period = 12)),1998-10-01,8.45,11.728358520505907,-3.196212006115062,-0.08214651439084619,11.64621200611506
STL(extent ~ trend() + season(period = 12)),1998-11-01,10.44,11.718768926967863,-1.1020212591061902,-0.17674766786167595,11.542021259106187
STL(extent ~ trend() + season(period = 12)),1998-12-01,12.76,11.717338390818725,1.114769425518753,-0.07210781633747843,11.645230574481246
STL(extent ~ trend() + season(period = 12)),1999-01-01,14.36,11.715907854669588,2.6944235081170627,-0.0503313627866504,11.665576491882938
STL(extent ~ trend() + season(period = 12)),1999-02-01,15.31,11.71447731852045,3.676470937096117,-0.08094825561656549,11.633529062903884
STL(extent ~ trend() + season(period = 12)),1999-03-01,15.4,11.713082959628817,3.736445829962147,-0.04952878959096374,11.663554170037854
STL(extent ~ trend() + season(period = 12)),1999-04-01,15.08,11.711688600737183,3.0329392798902965,0.3353721193725203,12.047060720109704
STL(extent ~ trend() + season(period = 12)),1999-05-01,13.75,11.710294241845551,1.6983029304076052,0.34140282774684394,12.051697069592395
STL(extent ~ trend() + season(period = 12)),1999-06-01,11.78,11.702166569126943,0.04051081446435484,0.03732261640870149,11.739489185535644
STL(extent ~ trend() + season(period = 12)),1999-07-01,9.49,11.694038896408337,-2.2209088266437536,0.01686993023541561,11.710908826643752
STL(extent ~ trend() + season(period = 12)),1999-08-01,7.23,11.685911223689729,-4.331591602046735,-0.12431962164299293,11.561591602046736
STL(extent ~ trend() + season(period = 12)),1999-09-01,6.12,11.662192481989475,-5.171221534202217,-0.3709709477872565,11.291221534202219
STL(extent ~ trend() + season(period = 12)),1999-10-01,8.6,11.638473740289223,-3.2068824013281656,0.16840866103894037,11.806882401328163
STL(extent ~ trend() + season(period = 12)),1999-11-01,10.8,11.61475499858897,-1.0903550796344668,0.27560008104549816,11.890355079634467
STL(extent ~ trend() + season(period = 12)),1999-12-01,12.64,11.598945814175398,1.1053357742990022,-0.06428158847439924,11.534664225700999
STL(extent ~ trend() + season(period = 12)),2000-01-01,14.22,11.583136629761825,2.710801958379574,-0.07393858814139875,11.509198041620426
STL(extent ~ trend() + season(period = 12)),2000-02-01,15.14,11.567327445348253,3.680962418220768,-0.10828986356901993,11.459037581779233
STL(extent ~ trend() + season(period = 12)),2000-03-01,15.22,11.560365293346837,3.776130535984235,-0.11649582933107183,11.443869464015766
STL(extent ~ trend() + season(period = 12)),2000-04-01,14.56,11.553403141345422,3.048794250559393,-0.0421973919048142,11.511205749440608
STL(extent ~ trend() + season(period = 12)),2000-05-01,13.15,11.546440989344006,1.6980774538194858,-0.09451844316349067,11.451922546180516
STL(extent ~ trend() + season(period = 12)),2000-06-01,11.67,11.542782511878663,0.05776207434770548,0.06945541377363185,11.612237925652295
STL(extent ~ trend() + season(period = 12)),2000-07-01,9.51,11.53912403441332,-2.211523875916698,0.18239984150337918,11.721523875916699
STL(extent ~ trend() + season(period = 12)),2000-08-01,7.17,11.535465556947976,-4.376847464391382,0.01138190744340406,11.54684746439138
STL(extent ~ trend() + season(period = 12)),2000-09-01,6.25,11.545249206243433,-5.2244871989705235,-0.07076200727290782,11.474487198970525
STL(extent ~ trend() + season(period = 12)),2000-10-01,8.38,11.555032855538888,-3.2316767437965845,0.05664388825769784,11.611676743796586
STL(extent ~ trend() + season(period = 12)),2000-11-01,10.32,11.564816504834345,-1.076047717803297,-0.16876878703104836,11.396047717803297
STL(extent ~ trend() + season(period = 12)),2000-12-01,12.64,11.571264573814485,1.098302064750662,-0.02956663856514652,11.541697935249339
STL(extent ~ trend() + season(period = 12)),2001-01-01,14.2,11.577712642794623,2.729339109625461,-0.1070517524200838,11.470660890374539
STL(extent ~ trend() + season(period = 12)),2001-02-01,15.21,11.584160711774762,3.687271362805694,-0.06143207458045552,11.522728637194307
STL(extent ~ trend() + season(period = 12)),2001-03-01,15.52,11.594300252561414,3.8172914679434986,0.10840827949508736,11.702708532056501
STL(extent ~ trend() + season(period = 12)),2001-04-01,14.86,11.604439793348066,3.065964813622815,0.1895953930291192,11.794035186377185
STL(extent ~ trend() + season(period = 12)),2001-05-01,13.51,11.614579334134717,1.699006936082843,0.19641372978243865,11.810993063917156
STL(extent ~ trend() + season(period = 12)),2001-06-01,11.46,11.616889293507322,0.07628948272530323,-0.23317877623262362,11.383710517274698
STL(extent ~ trend() + season(period = 12)),2001-07-01,9.07,11.619199252879925,-2.200741587052624,-0.34845766582730064,11.270741587052624
STL(extent ~ trend() + season(period = 12)),2001-08-01,7.46,11.62150921225253,-4.420365986880078,0.2588567746275494,11.88036598688008
STL(extent ~ trend() + season(period = 12)),2001-09-01,6.73,11.606181682722172,-5.275675522163946,0.3994938394417762,12.005675522163948
STL(extent ~ trend() + season(period = 12)),2001-10-01,8.3,11.590854153191811,-3.2539100939849144,-0.03694405920689725,11.553910093984914
STL(extent ~ trend() + season(period = 12)),2001-11-01,10.66,11.575526623661453,-1.0341274066603379,0.11860078299888421,11.694127406660337
STL(extent ~ trend() + season(period = 12)),2001-12-01,12.49,11.548912262714698,1.1438376298811936,-0.20274989259589127,11.346162370118806
STL(extent ~ trend() + season(period = 12)),2002-01-01,14.27,11.52229790176794,2.7303347767416755,0.01736732149038467,11.539665223258325
STL(extent ~ trend() + season(period = 12)),2002-02-01,15.34,11.495683540821185,3.6615102128324764,0.18280624634633824,11.678489787167523
STL(extent ~ trend() + season(period = 12)),2002-03-01,15.35,11.465990026400043,3.8173319816675924,0.06667799193236412,11.532668018332407
STL(extent ~ trend() + season(period = 12)),2002-04-01,14.3,11.4362965119789,3.041692750844382,-0.17798926282328154,11.258307249155619
STL(extent ~ trend() + season(period = 12)),2002-05-01,12.97,11.406602997557759,1.6817009581610187,-0.11830395571877439,11.288299041838984
STL(extent ~ trend() + season(period = 12)),2002-06-01,11.58,11.400373630445632,0.10916813575083262,0.07045823380353511,11.470831864249167
STL(extent ~ trend() + season(period = 12)),2002-07-01,9.27,11.394144263333507,-2.1911029761168024,0.06695871278329513,11.461102976116802
STL(extent ~ trend() + season(period = 12)),2002-08-01,6.6,11.38791489622138,-4.442860200496135,-0.3450546957252474,11.042860200496133
STL(extent ~ trend() + season(period = 12)),2002-09-01,5.83,11.394406095566998,-5.26898174033209,-0.29542435523490873,11.09898174033209
STL(extent ~ trend() + season(period = 12)),2002-10-01,8.16,11.400897294912614,-3.29844109102759,0.05754379611497562,11.45844109102759
STL(extent ~ trend() + season(period = 12)),2002-11-01,10.34,11.407388494258232,-0.9914491204178044,-0.07593937384042704,11.331449120417805
STL(extent ~ trend() + season(period = 12)),2002-12-01,12.61,11.416649142050051,1.1895828498401326,0.0037680081098159235,11.420417150159867
STL(extent ~ trend() + season(period = 12)),2003-01-01,14.39,11.425909789841869,2.7309917784151305,0.2330984317430005,11.65900822158487
STL(extent ~ trend() + season(period = 12)),2003-02-01,15.19,11.435170437633689,3.634752004935157,0.12007755743115389,11.555247995064843
STL(extent ~ trend() + season(period = 12)),2003-03-01,15.48,11.434189489808517,3.8157170449862416,0.23009346520524154,11.664282955013759
STL(extent ~ trend() + season(period = 12)),2003-04-01,14.51,11.433208541983348,3.014970710147431,0.06182074786922165,11.49502928985257
STL(extent ~ trend() + season(period = 12)),2003-05-01,13.02,11.432227594158176,1.6611504748076034,-0.07337806896578059,11.358849525192396
STL(extent ~ trend() + season(period = 12)),2003-06-01,11.6,11.410991722543583,0.13802606256237987,0.050982214894036204,11.46197393743762
STL(extent ~ trend() + season(period = 12)),2003-07-01,9.21,11.389755850928989,-2.1862613121773538,0.006505461248366373,11.396261312177355
STL(extent ~ trend() + season(period = 12)),2003-08-01,6.94,11.368519979314396,-4.470735417741347,0.042215438426950413,11.410735417741346
STL(extent ~ trend() + season(period = 12)),2003-09-01,6.12,11.336218832776007,-5.268253018762172,0.05203418598616416,11.388253018762171
STL(extent ~ trend() + season(period = 12)),2003-10-01,7.85,11.303917686237616,-3.349163686884754,-0.10475399935286234,11.199163686884754
STL(extent ~ trend() + season(period = 12)),2003-11-01,10.13,11.271616539699227,-0.9712370462070525,-0.17037949349217385,11.101237046207054
STL(extent ~ trend() + season(period = 12)),2003-12-01,12.59,11.259774742811905,1.2295546400945023,0.10067061709359315,11.360445359905498
STL(extent ~ trend() + season(period = 12)),2004-01-01,14.03,11.247932945924584,2.760139911540862,0.021927142534552857,11.269860088459136
STL(extent ~ trend() + season(period = 12)),2004-02-01,14.91,11.23609114903726,3.64667307682325,0.02723577413948952,11.26332692317675
STL(extent ~ trend() + season(period = 12)),2004-03-01,14.99,11.23837326784717,3.8232063747749083,-0.07157964262207805,11.166793625225091
STL(extent ~ trend() + season(period = 12)),2004-04-01,13.99,11.24065538665708,3.0423747700046784,-0.293030156661759,10.947625229995321
STL(extent ~ trend() + season(period = 12)),2004-05-01,12.56,11.242937505466989,1.7108963497758574,-0.3938338552428462,10.849103650224142
STL(extent ~ trend() + season(period = 12)),2004-06-01,11.45,11.231142766899445,0.19321615804234255,0.02564107505821056,11.256783841957656
STL(extent ~ trend() + season(period = 12)),2004-07-01,9.43,11.219348028331904,-2.21406557695005,0.4247175486181458,11.64406557695005
STL(extent ~ trend() + season(period = 12)),2004-08-01,6.85,11.20755328976436,-4.548022758664183,0.19046946889982053,11.398022758664181
STL(extent ~ trend() + season(period = 12)),2004-09-01,5.98,11.189941239177836,-5.371617138411504,0.16167589923366954,11.351617138411505
STL(extent ~ trend() + season(period = 12)),2004-10-01,7.93,11.17232918859131,-3.4538972690100054,0.21156808041869546,11.383897269010005
STL(extent ~ trend() + season(period = 12)),2004-11-01,10.34,11.154717138004784,-0.9418210306110092,0.12710389260622534,11.28182103061101
STL(extent ~ trend() + season(period = 12)),2004-12-01,12.55,11.127372896065385,1.27874869042995,0.14387841350466601,11.27125130957005
STL(extent ~ trend() + season(period = 12)),2005-01-01,13.66,11.100028654125984,2.798528623443459,-0.23855727756944312,10.86147137655654
STL(extent ~ trend() + season(period = 12)),2005-02-01,14.37,11.072684412186584,3.66705532684244,-0.36973973902902557,10.702944673157559
STL(extent ~ trend() + season(period = 12)),2005-03-01,14.69,11.041295839299927,3.8383774820489025,-0.18967332134883108,10.851622517951096
STL(extent ~ trend() + season(period = 12)),2005-04-01,14.09,11.009907266413268,3.0760623811462615,0.004030352440469898,11.013937618853738
STL(extent ~ trend() + season(period = 12)),2005-05-01,12.91,10.978518693526611,1.7655275498274556,0.16595375664593348,11.144472450172545
STL(extent ~ trend() + season(period = 12)),2005-06-01,11.16,10.956596909008582,0.2515703414502733,-0.04816725045885484,10.908429658549727
STL(extent ~ trend() + season(period = 12)),2005-07-01,8.65,10.93467512449055,-2.240426990950155,-0.04424813354039436,10.890426990950155
STL(extent ~ trend() + season(period = 12)),2005-08-01,6.3,10.91275333997252,-4.62549436716749,0.012741027194968169,10.925494367167488
STL(extent ~ trend() + season(period = 12)),2005-09-01,5.5,10.891183163948876,-5.476792643994375,0.08560948004550006,10.976792643994376
STL(extent ~ trend() + season(period = 12)),2005-10-01,7.35,10.869612987925231,-3.5616866076251172,0.04207361969988632,10.911686607625118
STL(extent ~ trend() + season(period = 12)),2005-11-01,10.22,10.848042811901587,-0.9153135278793706,0.287270715977785,11.135313527879372
STL(extent ~ trend() + season(period = 12)),2005-12-01,12.23,10.838897172224316,1.3047402249532767,0.08636260282240826,10.925259775046724
STL(extent ~ trend() + season(period = 12)),2006-01-01,13.47,10.829751532547043,2.826712427327293,-0.1864639598743345,10.643287572672708
STL(extent ~ trend() + season(period = 12)),2006-02-01,14.32,10.820605892869771,3.697603017900181,-0.19820891076995295,10.622396982099819
STL(extent ~ trend() + season(period = 12)),2006-03-01,14.42,10.824544473201923,3.8826862613279527,-0.28723073452987613,10.537313738672047
STL(extent ~ trend() + season(period = 12)),2006-04-01,13.91,10.828483053534075,3.1796262686953187,-0.09810932222939428,10.730373731304681
STL(extent ~ trend() + season(period = 12)),2006-05-01,12.52,10.832421633866227,1.861602570684674,-0.17402420455090173,10.658397429315325
STL(extent ~ trend() + season(period = 12)),2006-06-01,10.92,10.83211191429104,0.2581821851636944,-0.1702940994547344,10.661817814836306
STL(extent ~ trend() + season(period = 12)),2006-07-01,8.46,10.831802194715854,-2.312157288500735,-0.059644906215117643,10.772157288500736
STL(extent ~ trend() + season(period = 12)),2006-08-01,6.5,10.831492475140667,-4.70079263621271,0.3693001610720419,11.200792636212709
STL(extent ~ trend() + season(period = 12)),2006-09-01,5.86,10.833566460105448,-5.587828401240845,0.6142619411353962,11.447828401240844
STL(extent ~ trend() + season(period = 12)),2006-10-01,7.54,10.835640445070231,-3.654973633244362,0.35933318817413173,11.194973633244363
STL(extent ~ trend() + season(period = 12)),2006-11-01,9.66,10.837714430035012,-0.891290940931608,-0.2864234891034041,10.551290940931608
STL(extent ~ trend() + season(period = 12)),2006-12-01,11.95,10.804373049808845,1.3289160235445827,-0.18328907335342848,10.621083976455417
STL(extent ~ trend() + season(period = 12)),2007-01-01,13.7,10.771031669582678,2.8537496751309614,0.07521865528635985,10.846250324869038
STL(extent ~ trend() + season(period = 12)),2007-02-01,14.51,10.737690289356511,3.727462075247481,0.04484763539600678,10.782537924752518
STL(extent ~ trend() + season(period = 12)),2007-03-01,14.54,10.678460571924257,3.9267643292662884,-0.06522490119054503,10.613235670733712
STL(extent ~ trend() + season(period = 12)),2007-04-01,13.85,10.619230854492004,3.2831036490050494,-0.05233450349705571,10.566896350994949
STL(extent ~ trend() + season(period = 12)),2007-05-01,12.78,10.56000113705975,1.9577352884039552,0.2622635745362949,10.822264711596045
STL(extent ~ trend() + season(period = 12)),2007-06-01,11.22,10.555854173320318,0.26478130682629636,0.3993645198533855,10.955218693173704
STL(extent ~ trend() + season(period = 12)),2007-07-01,7.94,10.551707209580885,-2.383970727015016,-0.22773648256586831,10.323970727015016
STL(extent ~ trend() + season(period = 12)),2007-08-01,5.34,10.547560245841453,-4.776287879990843,-0.43127236585061013,10.116287879990843
STL(extent ~ trend() + season(period = 12)),2007-09-01,4.27,10.574211429783615,-5.699174966989441,-0.6050364627941747,9.96917496698944
STL(extent ~ trend() + season(period = 12)),2007-10-01,6.04,10.600862613725777,-3.748641043801656,-0.8122215699241195,9.788641043801658
STL(extent ~ trend() + season(period = 12)),2007-11-01,9.76,10.62751379766794,-0.9052176001817103,0.03770380251377148,10.66521760018171
STL(extent ~ trend() + season(period = 12)),2007-12-01,12.03,10.668793629043009,1.328923051907559,0.032283319049431825,10.70107694809244
STL(extent ~ trend() + season(period = 12)),2008-01-01,13.89,10.71007346041808,2.89939967856596,0.2805268610159608,10.99060032143404
STL(extent ~ trend() + season(period = 12)),2008-02-01,14.95,10.75135329179315,3.784877488279451,0.41376921992739923,11.165122511720549
STL(extent ~ trend() + season(period = 12)),2008-03-01,15.18,10.807917640470471,4.022449342104149,0.3496330174253792,11.15755065789585
STL(extent ~ trend() + season(period = 12)),2008-04-01,14.35,10.864481989147793,3.413920105953966,0.07159790489824047,10.936079894046033
STL(extent ~ trend() + season(period = 12)),2008-05-01,12.97,10.921046337825114,2.0470950152776903,0.001858646897195726,10.92290498472231
STL(extent ~ trend() + season(period = 12)),2008-06-01,11.21,10.941520927386492,0.25518708579802035,0.013291986815488599,10.95481291420198
STL(extent ~ trend() + season(period = 12)),2008-07-01,8.68,10.961995516947868,-2.4710310141273752,0.18903549717950696,11.151031014127375
STL(extent ~ trend() + season(period = 12)),2008-08-01,5.91,10.982470106509245,-4.876250636110417,-0.1962194703988267,10.786250636110418
STL(extent ~ trend() + season(period = 12)),2008-09-01,4.69,10.9798802018479,-5.833463302746527,-0.45641689910137195,10.523463302746528
STL(extent ~ trend() + season(period = 12)),2008-10-01,7.35,10.977290297186553,-3.844825865457462,0.21753556827090925,11.194825865457462
STL(extent ~ trend() + season(period = 12)),2008-11-01,10.34,10.974700392525207,-0.916132445862959,0.2814320533377508,11.256132445862958
STL(extent ~ trend() + season(period = 12)),2008-12-01,12.36,10.982830553166488,1.3319366447330316,0.045232802100478864,11.028063355266967
STL(extent ~ trend() + season(period = 12)),2009-01-01,13.91,10.99096071380777,2.948050997357097,-0.029011711164866227,10.961949002642903
STL(extent ~ trend() + season(period = 12)),2009-02-01,14.81,10.99909087444905,3.8453780468068954,-0.03446892125594481,10.964621953193106
STL(extent ~ trend() + season(period = 12)),2009-03-01,14.98,10.999119981568617,4.121303330576822,-0.14042331214543857,10.858696669423178
STL(extent ~ trend() + season(period = 12)),2009-04-01,14.5,10.999149088688185,3.548175805750761,-0.04732489443894572,10.95182419424924
STL(extent ~ trend() + season(period = 12)),2009-05-01,13.19,10.999178195807751,2.140164252212371,0.05065755197987798,11.049835747787629
STL(extent ~ trend() + season(period = 12)),2009-06-01,11.32,10.983528811155342,0.24961826145040467,0.08685292739425421,11.070381738549596
STL(extent ~ trend() + season(period = 12)),2009-07-01,8.47,10.967879426502934,-2.553750017939359,0.055870591436427475,11.023750017939362
STL(extent ~ trend() + season(period = 12)),2009-08-01,6.14,10.952230041850525,-4.971759615083882,0.15952957323335681,11.111759615083882
STL(extent ~ trend() + season(period = 12)),2009-09-01,5.26,10.936466660520937,-5.963185367511767,0.2867187069908308,11.223185367511768
STL(extent ~ trend() + season(period = 12)),2009-10-01,6.92,10.920703279191347,-3.936738022856308,-0.06396525633503813,10.856738022856309
STL(extent ~ trend() + season(period = 12)),2009-11-01,9.77,10.904939897861759,-0.9170925844825699,-0.21784731337919006,10.687092584482569
STL(extent ~ trend() + season(period = 12)),2009-12-01,12.2,10.879004406271358,1.365493059840571,-0.044497466111929285,10.834506940159429
STL(extent ~ trend() + season(period = 12)),2010-01-01,13.74,10.853068914680957,2.975002304535021,-0.08807121921597982,10.764997695464977
STL(extent ~ trend() + season(period = 12)),2010-02-01,14.58,10.827133423090556,3.868687224118926,-0.1158206472094836,10.711312775881073
STL(extent ~ trend() + season(period = 12)),2010-03-01,15.14,10.806486987581389,4.181277539470877,0.15223547294773532,10.958722460529124
STL(extent ~ trend() + season(period = 12)),2010-04-01,14.66,10.78584055207222,3.6065455717301718,0.26761387619760946,11.053454428269829
STL(extent ~ trend() + season(period = 12)),2010-05-01,12.87,10.765194116563052,2.1645899327262486,-0.05978404928930203,10.70541006727375
STL(extent ~ trend() + season(period = 12)),2010-06-01,10.59,10.741433706379848,0.24004489907270724,-0.391478605452555,10.349955100927293
STL(extent ~ trend() + season(period = 12)),2010-07-01,8.07,10.717673296196644,-2.6043273126716535,-0.04334598352498986,10.674327312671654
STL(extent ~ trend() + season(period = 12)),2010-08-01,5.87,10.69391288601344,-5.008183444312263,0.18427055829882377,10.878183444312263
STL(extent ~ trend() + season(period = 12)),2010-09-01,4.87,10.664333084190696,-5.9915039813532145,0.19717089716252012,10.861503981353216
STL(extent ~ trend() + season(period = 12)),2010-10-01,6.98,10.634753282367955,-3.9273228526427246,0.27256957027477036,10.907322852642725
STL(extent ~ trend() + season(period = 12)),2010-11-01,9.61,10.605173480545211,-0.9334438654279378,-0.06172961511727415,10.543443865427937
STL(extent ~ trend() + season(period = 12)),2010-12-01,11.83,10.583476693129604,1.3843063780313245,-0.13778307116092847,10.445693621968676
STL(extent ~ trend() + season(period = 12)),2011-01-01,13.46,10.561779905714,2.987858560205131,-0.08963846591912983,10.47214143979487
STL(extent ~ trend() + season(period = 12)),2011-02-01,14.36,10.540083118298393,3.8797646620525565,-0.05984778035094962,10.480235337947443
STL(extent ~ trend() + season(period = 12)),2011-03-01,14.55,10.52599109808127,4.230883321115947,-0.2068744191972165,10.319116678884054
STL(extent ~ trend() + season(period = 12)),2011-04-01,14.11,10.51189907786415,3.6573634848579415,-0.05926256272209329,10.452636515142057
STL(extent ~ trend() + season(period = 12)),2011-05-01,12.68,10.497807057647028,2.18428033478583,-0.0020873924328590476,10.49571966521417
STL(extent ~ trend() + season(period = 12)),2011-06-01,10.75,10.513586651360908,0.22898553900182964,0.007427809637261973,10.52101446099817
STL(extent ~ trend() + season(period = 12)),2011-07-01,7.72,10.529366245074787,-2.653141324336011,-0.1562249207387758,10.37314132433601
STL(extent ~ trend() + season(period = 12)),2011-08-01,5.5,10.545145838788667,-5.0398959736439055,-0.005249865144762111,10.539895973643905
STL(extent ~ trend() + season(period = 12)),2011-09-01,4.56,10.575108095027558,-6.012163278469121,-0.002944816558438035,10.57216327846912
STL(extent ~ trend() + season(period = 12)),2011-10-01,6.46,10.605070351266448,-3.9081488122162713,-0.23692153905017754,10.36814881221627
STL(extent ~ trend() + season(period = 12)),2011-11-01,9.77,10.63503260750534,-0.9182989185709022,0.05326631106556334,10.688298918570903
STL(extent ~ trend() + season(period = 12)),2011-12-01,12.15,10.624295721307641,1.416075808630079,0.1096284700622796,10.73392419136992
STL(extent ~ trend() + season(period = 12)),2012-01-01,13.73,10.613558835109945,2.984173681928093,0.13226748296196256,10.745826318071908
STL(extent ~ trend() + season(period = 12)),2012-02-01,14.55,10.602821948912247,3.8595916403738646,0.0875864107138895,10.690408359626137
STL(extent ~ trend() + season(period = 12)),2012-03-01,15.2,10.559423312152719,4.194306633483402,0.4462700543638789,11.005693366516597
STL(extent ~ trend() + season(period = 12)),2012-04-01,14.63,10.516024675393192,3.616827514040697,0.497147810566112,11.013172485959304
STL(extent ~ trend() + season(period = 12)),2012-05-01,13.01,10.472626038633663,2.1424142338533545,0.3949597275129815,10.867585766146645
STL(extent ~ trend() + season(period = 12)),2012-06-01,10.67,10.45097343722381,0.2426733590253699,-0.023646796249179758,10.42732664097463
STL(extent ~ trend() + season(period = 12)),2012-07-01,7.67,10.429320835813959,-2.6305632664895326,-0.12875756932442606,10.300563266489533
STL(extent ~ trend() + season(period = 12)),2012-08-01,4.72,10.407668234404106,-5.025420529353647,-0.6622477050504614,9.745420529353645
STL(extent ~ trend() + season(period = 12)),2012-09-01,3.57,10.412480131145683,-5.976076585516211,-0.8664035456294723,9.54607658551621
STL(extent ~ trend() + season(period = 12)),2012-10-01,5.89,10.417292027887258,-3.8735880856102463,-0.6537039422770139,9.763588085610245
STL(extent ~ trend() + season(period = 12)),2012-11-01,9.39,10.422103924628836,-0.9036997900551841,-0.12840413457365152,10.293699790055184
STL(extent ~ trend() + season(period = 12)),2012-12-01,12.01,10.475741580311658,1.446526277718027,0.08773214197031542,10.563473722281973
STL(extent ~ trend() + season(period = 12)),2013-01-01,13.7,10.529379235994478,2.9783966989707578,0.19222406503476286,10.72160330102924
STL(extent ~ trend() + season(period = 12)),2013-02-01,14.72,10.5830168916773,3.8372749074868815,0.29970820083581984,10.88272509251312
STL(extent ~ trend() + season(period = 12)),2013-03-01,15.03,10.66363308796257,4.155534628114571,0.21083228392285847,10.874465371885428
STL(extent ~ trend() + season(period = 12)),2013-04-01,14.3,10.744249284247841,3.574655200162713,-0.01890448441055348,10.725344799837288
STL(extent ~ trend() + season(period = 12)),2013-05-01,13,10.824865480533111,2.0994707645356856,0.07566375493120425,10.900529235464315
STL(extent ~ trend() + season(period = 12)),2013-06-01,11.36,10.847502006289405,0.2560946856681606,0.25640330804243305,11.103905314331838
STL(extent ~ trend() + season(period = 12)),2013-07-01,8.13,10.870138532045697,-2.60744082701936,-0.13269770502633627,10.73744082701936
STL(extent ~ trend() + season(period = 12)),2013-08-01,6.01,10.892775057801991,-5.00981358102008,0.12703852321808995,11.019813581020081
STL(extent ~ trend() + season(period = 12)),2013-09-01,5.21,10.877052908424382,-5.938271266100381,0.27121835767599833,11.14827126610038
STL(extent ~ trend() + season(period = 12)),2013-10-01,7.45,10.861330759046771,-3.837276979852922,0.42594622080614997,11.287276979852921
STL(extent ~ trend() + season(period = 12)),2013-11-01,9.94,10.845608609669162,-0.9075764881035054,0.0019678784343426514,10.847576488103504
STL(extent ~ trend() + season(period = 12)),2013-12-01,12.18,10.83071765685822,1.454776596819019,-0.10549425367723941,10.72522340318098
STL(extent ~ trend() + season(period = 12)),2014-01-01,13.65,10.815826704047279,2.9705146716738313,-0.13634137572110916,10.67948532832617
STL(extent ~ trend() + season(period = 12)),2014-02-01,14.42,10.800935751236336,3.823695792843905,-0.2046315440802413,10.596304207156095
