.model,Date,extent,trend,season_12,remainder,season_adjust
STL(extent ~ trend() + season(period = 12)),2023-04-01,5.49,10.00266534908425,-4.6451038586032825,0.1324385095190337,10.135103858603284
STL(extent ~ trend() + season(period = 12)),2023-05-01,8.36,9.913640422348962,-1.4358196335123556,-0.11782078883660674,9.795819633512355
STL(extent ~ trend() + season(period = 12)),2023-06-01,11.02,9.901577249337096,1.6023913152631863,-0.4839685646002838,9.417608684736813
STL(extent ~ trend() + season(period = 12)),2023-07-01,13.49,9.889514076325232,4.286923084141889,-0.6864371604671202,9.203076915858112
STL(extent ~ trend() + season(period = 12)),2023-08-01,15.5,9.877450903313367,6.289174503295802,-0.6666254066091692,9.210825496704198
STL(extent ~ trend() + season(period = 12)),2023-09-01,16.8,9.926069642158517,7.118276599871025,-0.2443462420295397,9.681723400128977
STL(extent ~ trend() + season(period = 12)),2023-10-01,16.2,9.974688381003668,6.706069704452309,-0.4807580854559781,9.49393029554769
STL(extent ~ trend() + season(period = 12)),2023-11-01,14.27,10.023307119848818,4.232899285328349,0.013793594822832489,10.03710071467165
STL(extent ~ trend() + season(period = 12)),2023-12-01,8.67,10.064722649719583,-1.5492531529953129,0.1545305032757298,10.219253152995313
STL(extent ~ trend() + season(period = 12)),2024-01-01,3.96,10.106138179590348,-6.772996555043579,0.6268583754532315,10.732996555043579
STL(extent ~ trend() + season(period = 12)),2024-02-01,2.14,10.147553709461112,-8.407976726236098,0.4004230167749867,10.547976726236099
STL(extent ~ trend() + season(period = 12)),2024-03-01,3.18,10.187112310893967,-7.419589142428401,0.41247683153443226,10.5995891424284
STL(extent ~ trend() + season(period = 12)),2024-04-01,6.19,10.22667091232682,-4.630632215062868,0.593961302736048,10.820632215062869
STL(extent ~ trend() + season(period = 12)),2024-05-01,9.27,10.266229513759676,-1.4249609696209902,0.428731455861314,10.69496096962099
STL(extent ~ trend() + season(period = 12)),2024-06-01,11.76,10.298907376239404,1.5923062650512405,-0.13121364129064617,10.167693734948758
STL(extent ~ trend() + season(period = 12)),2024-07-01,14.11,10.33158523871913,4.268247340755221,-0.489832579474351,9.84175265924478
STL(extent ~ trend() + season(period = 12)),2024-08-01,16.34,10.364263101198858,6.275821083152815,-0.3000841843516735,10.064178916847185
STL(extent ~ trend() + season(period = 12)),2024-09-01,17.06,10.387538838420141,7.1129114169527,-0.4404502553728431,9.947088583047298
